syllabus_id,year,course_title,subtitle,departments,grade,campus,term_schedule,credits,note,extraction_time,created_at
C203000009,2025,基礎ゼミナールＢ,「大学での学び」を深める,社会学部,1年次～4年次,深草,後期　木１(C356),2,,2025-06-02 00:35:57,2025-06-01 15:35:58
C203000014,2025,基礎ゼミナールＢ,「大学での学び」を深める,社会学部,1年次～4年次,深草,後期　木２(C367),2,,2025-06-02 00:35:57,2025-06-01 15:35:58
C203000015,2025,基礎ゼミナールＢ,「大学での学び」を深める,社会学部,1年次～4年次,深草,後期　木２(C368),2,,2025-06-02 00:35:57,2025-06-01 15:35:58
C203000010,2025,基礎ゼミナールＢ,「大学での学び」を深める,社会学部,1年次～4年次,深草,後期　木１(C357),2,,2025-06-02 00:35:57,2025-06-01 15:35:58
C203000016,2025,基礎ゼミナールＢ,「大学での学び」を深める,社会学部,1年次～4年次,深草,後期　木２(C369),2,,2025-06-02 00:36:00,2025-06-01 15:36:05
C203000017,2025,基礎ゼミナールＢ,「大学での学び」を深める,社会学部,1年次～4年次,深草,後期　木２(C370),2,,2025-06-02 00:36:34,2025-06-01 15:36:36
C203000018,2025,基礎ゼミナールＢ,「大学での学び」を深める,社会学部,1年次～4年次,深草,後期　木１(C358),2,,2025-06-02 00:36:36,2025-06-01 15:36:41
C203000019,2025,基礎ゼミナールＢ,「大学での学び」を深める,社会学部,1年次～4年次,深草,後期　木１(C359),2,,2025-06-02 00:36:37,2025-06-01 15:36:41
C203000020,2025,基礎ゼミナールＢ,「大学での学び」を深める,社会学部,1年次～4年次,深草,後期　木１(C360),2,,2025-06-02 00:36:38,2025-06-01 15:36:41
C203000021,2025,基礎ゼミナールＢ,「大学での学び」を深める,社会学部,1年次～4年次,深草,後期　木２(C371),2,,2025-06-02 00:36:42,2025-06-01 15:36:44
C203000023,2025,基礎ゼミナールＢ,「大学での学び」を深める,社会学部,1年次～4年次,深草,後期　木１(C361),2,,2025-06-02 00:36:42,2025-06-01 15:36:44
C203000022,2025,基礎ゼミナールＢ,「大学での学び」を深める,社会学部,1年次～4年次,深草,後期　木２(C372),2,,2025-06-02 00:36:42,2025-06-01 15:36:44
C203000024,2025,基礎ゼミナールＢ,「大学での学び」を深める,社会学部,1年次～4年次,深草,後期　木１(C362),2,,2025-06-02 00:36:42,2025-06-01 15:36:44
C203000025,2025,基礎ゼミナールＢ,「大学での学び」を深める,社会学部,1年次～4年次,深草,後期　木１(C363),2,,2025-06-02 00:37:11,2025-06-01 15:37:12
C203000026,2025,基礎ゼミナールＢ,「大学での学び」を深める,社会学部,1年次～4年次,深草,後期　木２(C373),2,,2025-06-02 00:37:19,2025-06-01 15:37:22
C203000028,2025,基礎ゼミナールＢ,「大学での学び」を深める,社会学部,1年次～4年次,深草,後期　木２(C375),2,,2025-06-02 00:37:20,2025-06-01 15:37:22
C203000027,2025,基礎ゼミナールＢ,「大学での学び」を深める,社会学部,1年次～4年次,深草,後期　木２(C374),2,,2025-06-02 00:37:19,2025-06-01 15:37:22
C21B000500,2025,情報処理実習ⅠＢ,社会とつながる実習活動の充実に向けて,社会学部,1年次～4年次,深草,後期　木２(C304),1,,2025-06-02 00:37:24,2025-06-01 15:37:26
C215005200,2025,リスクマネジメント,現代社会におけるリスクマネジメント：理論と実践,社会学部,1年次～4年次,深草,前期　水４(C205),2,"学部共通講義（コミュニティマネジメント学科提供）
卒業要件単位に含まれるのは上限１６単位まで（社会学科・現代福祉学科）",2025-06-02 00:37:24,2025-06-01 15:37:26
C215005700,2025,運動心理学,,社会学部,3年次～4年次,深草,前期　木５(C224),2,社会・現代福祉３年次配当,2025-06-02 00:37:24,2025-06-01 15:37:26
C21A000500,2025,情報処理実習ⅠＡ,研究活動のためのICT活用,社会学部,1年次～4年次,深草,前期　木２(C203),1,,2025-06-02 00:37:24,2025-06-01 15:37:26
C22A000100,2025,情報処理実習ⅡＡ,地域で活かせる情報処理,社会学部,2年次～4年次,深草,前期　木２(C205),1,,2025-06-02 00:37:50,2025-06-01 15:37:51
C22A000300,2025,情報処理実習ⅡＡ,地域で活かせる情報処理,社会学部,2年次～4年次,深草,前期　木２(C207),1,,2025-06-02 00:38:16,2025-06-01 15:38:18
C22B000100,2025,情報処理実習ⅡＢ,地域で活かせる情報処理,社会学部,2年次～4年次,深草,後期　木２(C308),1,,2025-06-02 00:38:16,2025-06-01 15:38:18
C2CM100020,2025,コミュニティマネジメント実習Ⅰ,,社会学部,2年次～4年次,深草,通年　集中(C157),4,,2025-06-02 00:38:16,2025-06-01 15:38:18
C22B000300,2025,情報処理実習ⅡＢ,地域で活かせる情報処理,社会学部,2年次～4年次,深草,後期　木２(C310),1,,2025-06-02 00:38:17,2025-06-01 15:38:18
C22A000200,2025,情報処理実習ⅡＡ,地域で活かせる情報処理,社会学部,2年次～4年次,深草,前期　木２(C206),1,,2025-06-02 00:38:17,2025-06-01 15:38:18
C2CM100030,2025,コミュニティマネジメント実習Ⅰ,,社会学部,2年次～4年次,深草,通年　集中(C160),4,,2025-06-02 00:38:17,2025-06-01 15:38:18
C2CM100010,2025,コミュニティマネジメント実習Ⅰ,,社会学部,2年次～4年次,深草,通年　金４(C115),4,,2025-06-02 00:38:17,2025-06-01 15:38:18
C22B000200,2025,情報処理実習ⅡＢ,地域で活かせる情報処理,社会学部,2年次～4年次,深草,後期　木２(C309),1,,2025-06-02 00:38:19,2025-06-01 15:38:22
C2CM100031,2025,コミュニティマネジメント実習Ⅰ,,社会学部,1年次～4年次,深草,通年　集中(C161),4,,2025-06-02 00:38:53,2025-06-01 15:38:56
C2CM100040,2025,コミュニティマネジメント実習Ⅰ,,社会学部,2年次～4年次,深草,通年　金４(C118),4,,2025-06-02 00:38:58,2025-06-01 15:39:00
C2CM100070,2025,コミュニティマネジメント実習Ⅰ,,社会学部,2年次～4年次,深草,通年　集中(C172),4,,2025-06-02 00:38:58,2025-06-01 15:39:00
C2CM100050,2025,コミュニティマネジメント実習Ⅰ,,社会学部,2年次～4年次,深草,通年　集中(C166),4,,2025-06-02 00:38:58,2025-06-01 15:39:00
C2CM100060,2025,コミュニティマネジメント実習Ⅰ,,社会学部,2年次～4年次,深草,通年　集中(C169),4,,2025-06-02 00:38:58,2025-06-01 15:39:00
C2CM100110,2025,コミュニティマネジメント実習Ⅰ,,社会学部,2年次～4年次,深草,通年　金４(C121),4,,2025-06-02 00:39:02,2025-06-01 15:39:06
C2CM100080,2025,コミュニティマネジメント実習Ⅰ,,社会学部,2年次～4年次,深草,通年　集中(C175),4,,2025-06-02 00:39:02,2025-06-01 15:39:06
C2CM100090,2025,コミュニティマネジメント実習Ⅰ,,社会学部,2年次～4年次,深草,通年　集中(C178),4,,2025-06-02 00:39:02,2025-06-01 15:39:06
C2CM100120,2025,コミュニティマネジメント実習Ⅰ,,社会学部,2年次～4年次,深草,通年　金４(C124),4,,2025-06-02 00:39:32,2025-06-01 15:39:33
C2CM200010,2025,コミュニティマネジメント実習Ⅱ,,社会学部,3年次～4年次,深草,通年　金４(C116),4,,2025-06-02 00:39:41,2025-06-01 15:39:44
C2CM200020,2025,コミュニティマネジメント実習Ⅱ,,社会学部,3年次～4年次,深草,通年　集中(C158),4,,2025-06-02 00:39:42,2025-06-01 15:39:44
C2CM100130,2025,コミュニティマネジメント実習Ⅰ,,社会学部,2年次～4年次,深草,通年　集中(C181),4,,2025-06-02 00:39:42,2025-06-01 15:39:44
C2CM200030,2025,コミュニティマネジメント実習Ⅱ,,社会学部,3年次～4年次,深草,通年　集中(C162),4,,2025-06-02 00:39:42,2025-06-01 15:39:44
C2CM200040,2025,コミュニティマネジメント実習Ⅱ,,社会学部,3年次～4年次,深草,通年　金４(C119),4,,2025-06-02 00:39:46,2025-06-01 15:39:49
C2CM200031,2025,コミュニティマネジメント実習Ⅱ,,社会学部,1年次～4年次,深草,通年　集中(C163),4,,2025-06-02 00:39:46,2025-06-01 15:39:49
C2CM200050,2025,コミュニティマネジメント実習Ⅱ,,社会学部,3年次～4年次,深草,通年　集中(C167),4,,2025-06-02 00:39:46,2025-06-01 15:39:49
C2CM200060,2025,コミュニティマネジメント実習Ⅱ,,社会学部,3年次～4年次,深草,通年　集中(C170),4,,2025-06-02 00:40:14,2025-06-01 15:40:15
C2CM200120,2025,コミュニティマネジメント実習Ⅱ,,社会学部,3年次～4年次,深草,通年　金４(C125),4,,2025-06-02 00:40:40,2025-06-01 15:40:41
C2CM200110,2025,コミュニティマネジメント実習Ⅱ,,社会学部,3年次～4年次,深草,通年　金４(C122),4,,2025-06-02 00:40:40,2025-06-01 15:40:41
C2CM200130,2025,コミュニティマネジメント実習Ⅱ,,社会学部,3年次～4年次,深草,通年　集中(C182),4,,2025-06-02 00:40:39,2025-06-01 15:40:41
C2CM200080,2025,コミュニティマネジメント実習Ⅱ,,社会学部,3年次～4年次,深草,通年　集中(C176),4,,2025-06-02 00:40:40,2025-06-01 15:40:41
C2CM300020,2025,コミュニティマネジメント実習Ⅲ,,社会学部,4年次,深草,通年　集中(C159),4,,2025-06-02 00:40:40,2025-06-01 15:40:41
C2CM200090,2025,コミュニティマネジメント実習Ⅱ,,社会学部,3年次～4年次,深草,通年　集中(C179),4,,2025-06-02 00:40:39,2025-06-01 15:40:41
C2CM200070,2025,コミュニティマネジメント実習Ⅱ,,社会学部,3年次～4年次,深草,通年　集中(C173),4,,2025-06-02 00:40:40,2025-06-01 15:40:41
C2CM300010,2025,コミュニティマネジメント実習Ⅲ,,社会学部,4年次,深草,通年　金４(C117),4,,2025-06-02 00:40:43,2025-06-01 15:40:48
C2CM300030,2025,コミュニティマネジメント実習Ⅲ,,社会学部,4年次,深草,通年　集中(C164),4,,2025-06-02 00:41:11,2025-06-01 15:41:12
C2CM300040,2025,コミュニティマネジメント実習Ⅲ,,社会学部,4年次,深草,通年　金４(C120),4,,2025-06-02 00:41:21,2025-06-01 15:41:22
C2CM300050,2025,コミュニティマネジメント実習Ⅲ,,社会学部,4年次,深草,通年　集中(C168),4,,2025-06-02 00:41:21,2025-06-01 15:41:22
C2CM300031,2025,コミュニティマネジメント実習Ⅲ,,社会学部,1年次～4年次,深草,通年　集中(C165),4,,2025-06-02 00:41:21,2025-06-01 15:41:22
C2CM300060,2025,コミュニティマネジメント実習Ⅲ,,社会学部,4年次,深草,通年　集中(C171),4,,2025-06-02 00:41:24,2025-06-01 15:41:28
C2CM300070,2025,コミュニティマネジメント実習Ⅲ,,社会学部,4年次,深草,通年　集中(C174),4,,2025-06-02 00:41:28,2025-06-01 15:41:31
C2CM300080,2025,コミュニティマネジメント実習Ⅲ,,社会学部,4年次,深草,通年　集中(C177),4,,2025-06-02 00:41:28,2025-06-01 15:41:31
C2CM300090,2025,コミュニティマネジメント実習Ⅲ,,社会学部,4年次,深草,通年　集中(C180),4,,2025-06-02 00:41:30,2025-06-01 15:41:31
C2CM300110,2025,コミュニティマネジメント実習Ⅲ,,社会学部,4年次,深草,通年　金４(C123),4,,2025-06-02 00:41:50,2025-06-01 15:41:52
C2CM300120,2025,コミュニティマネジメント実習Ⅲ,,社会学部,4年次,深草,通年　金４(C126),4,,2025-06-02 00:41:59,2025-06-01 15:42:03
C2CM300130,2025,コミュニティマネジメント実習Ⅲ,,社会学部,4年次,深草,通年　集中(C183),4,,2025-06-02 00:42:06,2025-06-01 15:42:07
C2SEM01040,2025,基礎ゼミナールⅠ,卒業研究の基礎を身につける,社会学部,2年次～4年次,深草,前期　火３(C221),2,,2025-06-02 00:42:08,2025-06-01 15:42:11
C2SEM01030,2025,基礎ゼミナールⅠ,卒業研究の基礎を身につける,社会学部,2年次～4年次,深草,前期　火３(C220),2,,2025-06-02 00:42:08,2025-06-01 15:42:11
C2SEM01060,2025,基礎ゼミナールⅠ,卒業研究の基礎を身につける,社会学部,2年次～4年次,深草,前期　火３(C222),2,,2025-06-02 00:42:12,2025-06-01 15:42:12
C2SEM01070,2025,基礎ゼミナールⅠ,卒業研究の基礎を身につける,社会学部,2年次～4年次,深草,前期　火３(C223),2,,2025-06-02 00:42:12,2025-06-01 15:42:15
C2SEM01080,2025,基礎ゼミナールⅠ,卒業研究の基礎を身につける,社会学部,2年次～4年次,深草,前期　火３(C224),2,,2025-06-02 00:42:13,2025-06-01 15:42:15
C2SEM01090,2025,基礎ゼミナールⅠ,卒業研究の基礎を身につける,社会学部,2年次～4年次,深草,前期　火３(C225),2,,2025-06-02 00:42:30,2025-06-01 15:42:30
C2SEM02040,2025,基礎ゼミナールⅡ,卒業研究の基礎を身につける,社会学部,2年次～4年次,深草,後期　火３(C330),2,,2025-06-02 00:42:57,2025-06-01 15:42:59
C2SEM02080,2025,基礎ゼミナールⅡ,卒業研究の基礎を身につける,社会学部,2年次～4年次,深草,後期　火３(C333),2,,2025-06-02 00:42:57,2025-06-01 15:42:59
C2SEM01100,2025,基礎ゼミナールⅠ,卒業研究の基礎を身につける,社会学部,2年次～4年次,深草,前期　火３(C219),2,,2025-06-02 00:42:57,2025-06-01 15:42:59
C2SEM02070,2025,基礎ゼミナールⅡ,卒業研究の基礎を身につける,社会学部,2年次～4年次,深草,後期　火３(C332),2,,2025-06-02 00:42:57,2025-06-01 15:42:59
C2SEM01110,2025,基礎ゼミナールⅠ,卒業研究の基礎を身につける,社会学部,2年次～4年次,深草,前期　火３(C218),2,,2025-06-02 00:42:58,2025-06-01 15:42:59
C2SEM01105,2025,基礎ゼミナールⅠ,卒業研究の基礎を身につける,社会学部,2年次～4年次,深草,前期　火３(C226),2,,2025-06-02 00:42:59,2025-06-01 15:43:04
C2SEM02030,2025,基礎ゼミナールⅡ,卒業研究の基礎を身につける,社会学部,2年次～4年次,深草,後期　火３(C329),2,,2025-06-02 00:42:59,2025-06-01 15:43:04
C2SEM02060,2025,基礎ゼミナールⅡ,卒業研究の基礎を身につける,社会学部,2年次～4年次,深草,後期　火３(C331),2,,2025-06-02 00:42:59,2025-06-01 15:43:04
C2SEM02090,2025,基礎ゼミナールⅡ,卒業研究の基礎を身につける,社会学部,2年次～4年次,深草,後期　火３(C334),2,,2025-06-02 00:43:37,2025-06-01 15:43:40
C2SEM02100,2025,基礎ゼミナールⅡ,卒業研究の基礎を身につける,社会学部,2年次～4年次,深草,後期　火３(C328),2,,2025-06-02 00:43:37,2025-06-01 15:43:40
C2SEM02105,2025,基礎ゼミナールⅡ,卒業研究の基礎を身につける,社会学部,2年次～4年次,深草,後期　火３(C335),2,,2025-06-02 00:43:37,2025-06-01 15:43:40
C2SEM02110,2025,基礎ゼミナールⅡ,卒業研究の基礎を身につける,社会学部,2年次～4年次,深草,後期　火３(C327),2,,2025-06-02 00:43:39,2025-06-01 15:43:40
C2SEM30010,2025,参画ゼミナールⅠ,担当教員によって異なる。,社会学部,3年次～4年次,深草,前期　火３(C236),2,,2025-06-02 00:43:39,2025-06-01 15:43:40
